Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Status
silkroad-exclusive-67-inch-crema-marfil-marble-top-double-sink-bathroom-vanity-hyp-0727-cm-uic-67,Silkroad Exclusive  67-inch Crema Marfil Marble Top Double Sink Bathroom Vanity - HYP-0727-CM-UIC-67,"<p><strong>Specifications:</strong></p><ul>
<li>Product Width: 67</li>
<li>Product Depth: 22</li>
<li>Product Height: 36</li>
<li>Style: Traditional</li>
<li>Finish: Cherry</li>
<li>Counter Top: Crema Marfil Marble</li>
<li>Countertop Edge Profile: Bevel edge</li>
<li>Sink Type: Ivory Ceramic Undermount Sink</li>
<li>Sink Material: Ceramic</li>
<li>Sink Installation Type: Undermount</li>
<li>Sink Shape: Oval</li>
<li>Sink Color: Ivory</li>
<li>Number of Sink: Double</li>
<li>Sink Bowl Location: Double Sink</li>
<li>Faucet Specification: Pre-drilled for 8"" Widespread Faucet</li>
<li>Door/ Drawer Hardware: Antique Brass Finish</li>
<li>Material: Natural Stone, Solid Wood Structure &amp;  TSCA Title VI Certified Panels</li>
<li>Vanity Placement: Floor / Freestanding</li>
<li>Soft-Close Drawer Slides: Yes</li>
<li>Soft-Close Door hinges: No</li>
<li>Number of Doors: 2</li>
<li>Number of Drawers: 6</li>
<li>Assembly: Assembled</li>
<li>Remark 1: Drain, faucet and accessories are not included</li>
<li>Use &amp; Care Note: Seal any stone surfaces before installation to avoid any dirt or stain from getting into the stone. Avoid direct sunlight and extreme changes in temperature. Clean with a soft, dry, lint-free cloth</li>
</ul>",Silkroad Exclusive,,Bathroom Vanity,"61 to 72, Bathroom Vanity, Cherry, Double sinc, Silkroad, Traditional",false,Title,Default Title,,,,,HYP-0727-CM-UIC-67,0.0,shopify,10,deny,manual,77.00,,true,false,'610256800752,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/HYP-0727-CM-UIC-67_1.jpg?v=1702750208,1,,false,,,,,,,,,,,,,,,kg,,,true,,,true,,,draft
silkroad-exclusive-67-inch-crema-marfil-marble-top-double-sink-bathroom-vanity-hyp-0727-cm-uic-67,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/HYP-0727-CM-UIC-67_2.jpg?v=1702750208,2,,,,,,,,,,,,,,,,,,,,,,,,,,
silkroad-exclusive-67-inch-crema-marfil-marble-top-double-sink-bathroom-vanity-hyp-0727-cm-uic-67,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/HYP-0727-CM-UIC-67_3.jpg?v=1702750208,3,,,,,,,,,,,,,,,,,,,,,,,,,,
silkroad-exclusive-67-inch-crema-marfil-marble-top-double-sink-bathroom-vanity-hyp-0727-cm-uic-67,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/HYP-0727-CM-UIC-67_4.jpg?v=1702750208,4,,,,,,,,,,,,,,,,,,,,,,,,,,
silkroad-exclusive-45-inch-travertine-top-single-sink-bathroom-vanity-hyp-0717-t-uic-45,Silkroad Exclusive  45-inch Travertine Top Single Sink Bathroom Vanity - HYP-0717-T-UIC-45,"<p><strong>Specifications:</strong></p><ul>
<li>Product Width: 45</li>
<li>Product Depth: 22</li>
<li>Product Height: 36</li>
<li>Style: Modern</li>
<li>Finish: Dark Walnut</li>
<li>Counter Top: Travertine</li>
<li>Countertop Edge Profile: Ogee</li>
<li>Sink Type: Ivory Ceramic Undermount Sink</li>
<li>Sink Material: Ceramic</li>
<li>Sink Installation Type: Undermount</li>
<li>Sink Shape: Oval</li>
<li>Sink Color: Ivory</li>
<li>Number of Sink: Single</li>
<li>Sink Bowl Location: Single Sink in Center</li>
<li>Faucet Specification: Pre-drilled for 8"" Widespread Faucet</li>
<li>Door/ Drawer Hardware: Brushed Nickel Finish</li>
<li>Material: Natural Stone, Solid Wood Structure &amp;  TSCA Title VI Certified Panels</li>
<li>Vanity Placement: Floor / Freestanding</li>
<li>Soft-Close Drawer Slides: Yes</li>
<li>Soft-Close Door hinges: No</li>
<li>Number of Doors: 2</li>
<li>Number of Drawers: 6</li>
<li>Assembly: Assembled</li>
<li>Remark 1: Drain, faucet and accessories are not included</li>
<li>Use &amp; Care Note: Seal any stone surfaces before installation to avoid any dirt or stain from getting into the stone. Avoid direct sunlight and extreme changes in temperature. Clean with a soft, dry, lint-free cloth</li>
</ul>",Silkroad Exclusive,,Bathroom Vanity,"43 to 60, Bathroom Vanity, Dark Walnut, Modern, Silkroad, Single sinc",false,Title,Default Title,,,,,HYP-0717-T-UIC-45,0.0,shopify,10,deny,manual,77.00,,true,false,'610256800660,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/HYP-0717-T-UIC-45_2.jpg?v=1702746377,1,,false,,,,,,,,,,,,,,,kg,,,true,,,true,,,draft
silkroad-exclusive-45-inch-travertine-top-single-sink-bathroom-vanity-hyp-0717-t-uic-45,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/HYP-0717-T-UIC-45_3.jpg?v=1702746377,2,,,,,,,,,,,,,,,,,,,,,,,,,,
silkroad-exclusive-45-inch-travertine-top-single-sink-bathroom-vanity-hyp-0717-t-uic-45,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/HYP-0717-T-UIC-45_4.jpg?v=1702746377,3,,,,,,,,,,,,,,,,,,,,,,,,,,
silkroad-exclusive-45-inch-travertine-top-single-sink-bathroom-vanity-hyp-0717-t-uic-45,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/HYP-0717-T-UIC-45_1.jpg?v=1702746377,4,,,,,,,,,,,,,,,,,,,,,,,,,,
silkroad-exclusive-60-inch-travertine-top-single-sink-bathroom-vanity-hyp-0713-t-uwc-60,Silkroad Exclusive  60-inch Travertine Top Single Sink Bathroom Vanity - HYP-0713-T-UWC-60,"<p><strong>Specifications:</strong></p><ul>
<li>Product Width: 60</li>
<li>Product Depth: 22</li>
<li>Product Height: 36</li>
<li>Style: Traditional</li>
<li>Finish: American Walnut</li>
<li>Counter Top: Travertine</li>
<li>Countertop Edge Profile: Ogee</li>
<li>Sink Type: White Ceramic Undermount Sink</li>
<li>Sink Material: Ceramic</li>
<li>Sink Installation Type: Undermount</li>
<li>Sink Shape: Oval</li>
<li>Sink Color: White</li>
<li>Number of Sink: Single</li>
<li>Sink Bowl Location: Single Sink in Center</li>
<li>Faucet Specification: Pre-drilled for 8"" Widespread Faucet</li>
<li>Door/ Drawer Hardware: Antique Brass Finish</li>
<li>Material: Natural Stone, Solid Wood Structure &amp;  TSCA Title VI Certified Panels</li>
<li>Vanity Placement: Floor / Freestanding</li>
<li>Soft-Close Drawer Slides: Yes</li>
<li>Soft-Close Door hinges: No</li>
<li>Number of Doors: 2</li>
<li>Number of Drawers: 9</li>
<li>Assembly: Assembled</li>
<li>Remark 1: Drain, faucet and accessories are not included</li>
<li>Use &amp; Care Note: Seal any stone surfaces before installation to avoid any dirt or stain from getting into the stone. Avoid direct sunlight and extreme changes in temperature. Clean with a soft, dry, lint-free cloth</li>
</ul>",Silkroad Exclusive,,Bathroom Vanity,"43 to 60, American Walnut, Bathroom Vanity, Silkroad, Single sinc, Traditional",false,Title,Default Title,,,,,HYP-0713-T-UWC-60,0.0,shopify,10,deny,manual,77.00,,true,false,'610256802084,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/HYP-0713-T-UWC-60_2.jpg?v=1702750181,1,,false,,,,,,,,,,,,,,,kg,,,true,,,true,,,draft
silkroad-exclusive-60-inch-travertine-top-single-sink-bathroom-vanity-hyp-0713-t-uwc-60,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/HYP-0713-T-UWC-60_3.jpg?v=1702750181,2,,,,,,,,,,,,,,,,,,,,,,,,,,
silkroad-exclusive-60-inch-travertine-top-single-sink-bathroom-vanity-hyp-0713-t-uwc-60,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/HYP-0713-T-UWC-60_1.jpg?v=1702750188,3,,,,,,,,,,,,,,,,,,,,,,,,,,
silkroad-exclusive-60-inch-travertine-top-single-sink-bathroom-vanity-hyp-0713-t-uwc-60,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/HYP-0713-T-UWC-60_4.jpg?v=1702750188,4,,,,,,,,,,,,,,,,,,,,,,,,,,
silkroad-exclusive-26-inch-travertine-top-single-sink-bathroom-vanity-hyp-0220-t-uwc-26,Silkroad Exclusive  26-inch Travertine Top Single Sink Bathroom Vanity - HYP-0220-T-UWC-26,"<p><strong>Specifications:</strong></p><ul>
<li>Product Width: 26</li>
<li>Product Depth: 23</li>
<li>Product Height: 36</li>
<li>Style: Transitional</li>
<li>Finish: Dark Chestnut</li>
<li>Counter Top: Travertine</li>
<li>Countertop Edge Profile: Ogee</li>
<li>Sink Type: White Ceramic Undermount Sink</li>
<li>Sink Material: Ceramic</li>
<li>Sink Installation Type: Undermount</li>
<li>Sink Shape: Oval</li>
<li>Sink Color: White</li>
<li>Number of Sink: Single</li>
<li>Sink Bowl Location: Single Sink in Center</li>
<li>Faucet Specification: Pre-drilled for 8"" Widespread Faucet</li>
<li>Door/ Drawer Hardware: Brushed Nickel Finish</li>
<li>Material: Natural Stone, Solid Wood Structure &amp;  TSCA Title VI Certified Panels</li>
<li>Vanity Placement: Floor / Freestanding</li>
<li>Soft-Close Drawer Slides: No</li>
<li>Soft-Close Door hinges: No</li>
<li>Number of Doors: 2</li>
<li>Assembly: Assembled</li>
<li>Remark 1: Drain, faucet and accessories are not included</li>
<li>Use &amp; Care Note: Seal any stone surfaces before installation to avoid any dirt or stain from getting into the stone. Avoid direct sunlight and extreme changes in temperature. Clean with a soft, dry, lint-free cloth</li>
</ul>",Silkroad Exclusive,,Bathroom Vanity,"25 to 36, Bathroom Vanity, Dark Chestnut, Silkroad, Single sinc, Transitional",false,Title,Default Title,,,,,HYP-0220-T-UWC-26,0.0,shopify,10,deny,manual,77.00,,true,false,'610256800387,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/HYP-0220-T-UWC-26_1.jpg?v=1702571345,1,,false,,,,,,,,,,,,,,,kg,,,true,,,true,,,draft
silkroad-exclusive-26-inch-travertine-top-single-sink-bathroom-vanity-hyp-0220-t-uwc-26,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/HYP-0220-T-UWC-26_2.jpg?v=1702571345,2,,,,,,,,,,,,,,,,,,,,,,,,,,
silkroad-exclusive-26-inch-travertine-top-single-sink-bathroom-vanity-hyp-0220-t-uwc-26,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/HYP-0220-T-UWC-26_3.jpg?v=1702571345,3,,,,,,,,,,,,,,,,,,,,,,,,,,
silkroad-exclusive-26-inch-travertine-top-single-sink-bathroom-vanity-hyp-0220-t-uwc-26,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/HYP-0220-T-UWC-26_4.jpg?v=1702571345,4,,,,,,,,,,,,,,,,,,,,,,,,,,
silkroad-exclusive-90-25-inch-crema-marfil-marble-top-double-sink-bathroom-vanity-hyp-0213-cm-uic-90,Silkroad Exclusive  90.25-inch Crema Marfil Marble Top Double Sink Bathroom Vanity - HYP-0213-CM-UIC-90,"<p><strong>Specifications:</strong></p><ul>
<li>Product Width: 90.25</li>
<li>Product Depth: 22</li>
<li>Product Height: 36</li>
<li>Style: Traditional</li>
<li>Finish: English Chestnut</li>
<li>Counter Top: Crema Marfil Marble</li>
<li>Countertop Edge Profile: Ogee</li>
<li>Sink Type: Ivory Ceramic Undermount Sink</li>
<li>Sink Material: Ceramic</li>
<li>Sink Installation Type: Undermount</li>
<li>Sink Shape: Oval</li>
<li>Sink Color: Ivory</li>
<li>Number of Sink: Double</li>
<li>Sink Bowl Location: Double Sink</li>
<li>Faucet Specification: Pre-drilled for 8"" Widespread Faucet</li>
<li>Door/ Drawer Hardware: Antique Brass Finish</li>
<li>Material: Natural Stone, Solid Wood Structure &amp;  TSCA Title VI Certified Panels</li>
<li>Vanity Placement: Floor / Freestanding</li>
<li>Soft-Close Drawer Slides: Yes</li>
<li>Soft-Close Door hinges: No</li>
<li>Number of Doors: 4</li>
<li>Number of Drawers: 12</li>
<li>Assembly: Assembled</li>
<li>Remark 1: Drain, faucet and accessories are not included</li>
<li>Remark 2: Modular Vanity</li>
<li>Use &amp; Care Note: Seal any stone surfaces before installation to avoid any dirt or stain from getting into the stone. Avoid direct sunlight and extreme changes in temperature. Clean with a soft, dry, lint-free cloth</li>
</ul>",Silkroad Exclusive,,Bathroom Vanity,"Bathroom Vanity, Double sinc, English Chestnut, Over 72, Silkroad, Traditional",false,Title,Default Title,,,,,HYP-0213-CM-UIC-90,0.0,shopify,10,deny,manual,77.00,,true,false,'610256801520,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/HYP-0213-CM-UIC-90_1.jpg?v=1702751269,1,,false,,,,,,,,,,,,,,,kg,,,true,,,true,,,draft
silkroad-exclusive-90-25-inch-crema-marfil-marble-top-double-sink-bathroom-vanity-hyp-0213-cm-uic-90,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/HYP-0213-CM-UIC-90_2.jpg?v=1702751269,2,,,,,,,,,,,,,,,,,,,,,,,,,,
silkroad-exclusive-90-25-inch-crema-marfil-marble-top-double-sink-bathroom-vanity-hyp-0213-cm-uic-90,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/HYP-0213-CM-UIC-90_3.jpg?v=1702751269,3,,,,,,,,,,,,,,,,,,,,,,,,,,
silkroad-exclusive-90-25-inch-crema-marfil-marble-top-double-sink-bathroom-vanity-hyp-0213-cm-uic-90,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/HYP-0213-CM-UIC-90_4.jpg?v=1702751269,4,,,,,,,,,,,,,,,,,,,,,,,,,,
silkroad-exclusive-55-5-inch-crema-marfil-marble-top-single-sink-bathroom-vanity-hyp-0213-cm-uic-56,Silkroad Exclusive  55.5-inch Crema Marfil Marble Top Single Sink Bathroom Vanity - HYP-0213-CM-UIC-56,"<p><strong>Specifications:</strong></p>
<ul>
<li>Product Width: 55.5</li>
<li>Product Depth: 22</li>
<li>Product Height: 36</li>
<li>Style: Traditional</li>
<li>Finish: English Chestnut</li>
<li>Counter Top: Crema Marfil Marble</li>
<li>Countertop Edge Profile: Ogee</li>
<li>Sink Type: Ivory Ceramic Undermount Sink</li>
<li>Sink Material: Ceramic</li>
<li>Sink Installation Type: Undermount</li>
<li>Sink Shape: Oval</li>
<li>Sink Color: Ivory</li>
<li>Number of Sink: Single</li>
<li>Faucet Specification: Pre-drilled for 8"" Widespread Faucet</li>
<li>Door/ Drawer Hardware: Antique Brass Finish</li>
<li>Material: Natural Stone, Solid Wood Structure &amp; TSCA Title VI Certified Panels</li>
<li>Vanity Placement: Floor / Freestanding</li>
<li>Soft-Close Drawer Slides: Yes</li>
<li>Soft-Close Door hinges: No</li>
<li>Number of Doors: 2</li>
<li>Number of Drawers: 8</li>
<li>Assembly: Assembled</li>
<li>Remark 1: Drain, faucet and accessories are not included</li>
<li>Remark 2: Modular Vanity</li>
<li>Use &amp; Care Note: Seal any stone surfaces before installation to avoid any dirt or stain from getting into the stone. Avoid direct sunlight and extreme changes in temperature. Clean with a soft, dry, lint-free cloth</li>
</ul>",Silkroad Exclusive,,Bathroom Vanity,"43 to 60, Bathroom Vanity, English Chestnut, Silkroad, Single sinc, Traditional",false,Sink Bowl Location,Left,,,,,HYP-0213-CM-UIC-56-L,0.0,shopify,10,deny,manual,77.00,,true,false,'610256801506,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/HYP-0213-CM-UIC-56-L_2.jpg?v=1702748727,1,,false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/HYP-0213-CM-UIC-56-L_2.jpg?v=1702748727,kg,,,true,,,true,,,draft
silkroad-exclusive-55-5-inch-crema-marfil-marble-top-single-sink-bathroom-vanity-hyp-0213-cm-uic-56,,,,,,,,,Right,,,,,HYP-0213-CM-UIC-56-R,0.0,shopify,10,deny,manual,77.00,,true,false,'610256801513,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/HYP-0213-CM-UIC-56-L_3.jpg?v=1702748728,2,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/HYP-0213-CM-UIC-56-R_2.jpg?v=1702748800,kg,,,,,,,,,
silkroad-exclusive-55-5-inch-crema-marfil-marble-top-single-sink-bathroom-vanity-hyp-0213-cm-uic-56,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/HYP-0213-CM-UIC-56-L_4.jpg?v=1702748728,3,,,,,,,,,,,,,,,,,,,,,,,,,,
silkroad-exclusive-55-5-inch-crema-marfil-marble-top-single-sink-bathroom-vanity-hyp-0213-cm-uic-56,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/HYP-0213-CM-UIC-56-L_1.jpg?v=1702748728,4,,,,,,,,,,,,,,,,,,,,,,,,,,
silkroad-exclusive-55-5-inch-crema-marfil-marble-top-single-sink-bathroom-vanity-hyp-0213-cm-uic-56,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/HYP-0213-CM-UIC-56-R_2.jpg?v=1702748800,5,,,,,,,,,,,,,,,,,,,,,,,,,,
silkroad-exclusive-55-5-inch-crema-marfil-marble-top-single-sink-bathroom-vanity-hyp-0213-cm-uic-56,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/HYP-0213-CM-UIC-56-R_3.jpg?v=1702748800,6,,,,,,,,,,,,,,,,,,,,,,,,,,
silkroad-exclusive-55-5-inch-crema-marfil-marble-top-single-sink-bathroom-vanity-hyp-0213-cm-uic-56,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/HYP-0213-CM-UIC-56-R_4.jpg?v=1702748800,7,,,,,,,,,,,,,,,,,,,,,,,,,,
silkroad-exclusive-55-5-inch-crema-marfil-marble-top-single-sink-bathroom-vanity-hyp-0213-cm-uic-56,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/HYP-0213-CM-UIC-56-R_1.jpg?v=1702748800,8,,,,,,,,,,,,,,,,,,,,,,,,,,
silkroad-exclusive-90-25-inch-baltic-brown-granite-top-double-sink-bathroom-vanity-hyp-0213-bb-uwc-90,Silkroad Exclusive  90.25-inch Baltic Brown Granite Top Double Sink Bathroom Vanity - HYP-0213-BB-UWC-90,"<p><strong>Specifications:</strong></p><ul>
<li>Product Width: 90.25</li>
<li>Product Depth: 22</li>
<li>Product Height: 36</li>
<li>Style: Traditional</li>
<li>Finish: English Chestnut</li>
<li>Counter Top: Baltic Brown Granite</li>
<li>Countertop Edge Profile: Ogee</li>
<li>Sink Type: White Ceramic Undermount Sink</li>
<li>Sink Material: Ceramic</li>
<li>Sink Installation Type: Undermount</li>
<li>Sink Shape: Oval</li>
<li>Sink Color: White</li>
<li>Number of Sink: Double</li>
<li>Sink Bowl Location: Double Sink</li>
<li>Faucet Specification: Pre-drilled for 8"" Widespread Faucet</li>
<li>Door/ Drawer Hardware: Antique Brass Finish</li>
<li>Material: Natural Stone, Solid Wood Structure &amp;  TSCA Title VI Certified Panels</li>
<li>Vanity Placement: Floor / Freestanding</li>
<li>Soft-Close Drawer Slides: Yes</li>
<li>Soft-Close Door hinges: No</li>
<li>Number of Doors: 4</li>
<li>Number of Drawers: 12</li>
<li>Assembly: Assembled</li>
<li>Remark 1: Drain, faucet and accessories are not included</li>
<li>Remark 2: Modular Vanity</li>
<li>Use &amp; Care Note: Seal any stone surfaces before installation to avoid any dirt or stain from getting into the stone. Avoid direct sunlight and extreme changes in temperature. Clean with a soft, dry, lint-free cloth</li>
</ul>",Silkroad Exclusive,,Bathroom Vanity,"Bathroom Vanity, Double sinc, English Chestnut, Over 72, Silkroad, Traditional",false,Title,Default Title,,,,,HYP-0213-BB-UWC-90,0.0,shopify,10,deny,manual,77.00,,true,false,'610256801490,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/HYP-0213-BB-UWC-90_1.jpg?v=1702751156,1,,false,,,,,,,,,,,,,,,kg,,,true,,,true,,,draft
silkroad-exclusive-90-25-inch-baltic-brown-granite-top-double-sink-bathroom-vanity-hyp-0213-bb-uwc-90,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/HYP-0213-BB-UWC-90_2.jpg?v=1702751156,2,,,,,,,,,,,,,,,,,,,,,,,,,,
silkroad-exclusive-90-25-inch-baltic-brown-granite-top-double-sink-bathroom-vanity-hyp-0213-bb-uwc-90,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/HYP-0213-BB-UWC-90_3.jpg?v=1702751156,3,,,,,,,,,,,,,,,,,,,,,,,,,,
silkroad-exclusive-90-25-inch-baltic-brown-granite-top-double-sink-bathroom-vanity-hyp-0213-bb-uwc-90,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/HYP-0213-BB-UWC-90_4.jpg?v=1702751156,4,,,,,,,,,,,,,,,,,,,,,,,,,,
silkroad-exclusive-55-5-inch-baltic-brown-granite-top-single-sink-bathroom-vanity-hyp-0213-bb-uwc-56,Silkroad Exclusive  55.5-inch Baltic Brown Granite Top Single Sink Bathroom Vanity - HYP-0213-BB-UWC-56,"<p><strong>Specifications:</strong></p>
<ul>
<li>Product Width: 55.5</li>
<li>Product Depth: 22</li>
<li>Product Height: 36</li>
<li>Style: Traditional</li>
<li>Finish: English Chestnut</li>
<li>Counter Top: Baltic Brown Granite</li>
<li>Countertop Edge Profile: Ogee</li>
<li>Sink Type: White Ceramic Undermount Sink</li>
<li>Sink Material: Ceramic</li>
<li>Sink Installation Type: Undermount</li>
<li>Sink Shape: Oval</li>
<li>Sink Color: White</li>
<li>Number of Sink: Single</li>
<li>Faucet Specification: Pre-drilled for 8"" Widespread Faucet</li>
<li>Door/ Drawer Hardware: Antique Brass Finish</li>
<li>Material: Natural Stone, Solid Wood Structure &amp; TSCA Title VI Certified Panels</li>
<li>Vanity Placement: Floor / Freestanding</li>
<li>Soft-Close Drawer Slides: Yes</li>
<li>Soft-Close Door hinges: No</li>
<li>Number of Doors: 2</li>
<li>Number of Drawers: 8</li>
<li>Assembly: Assembled</li>
<li>Remark 1: Drain, faucet and accessories are not included</li>
<li>Remark 2: Modular Vanity</li>
<li>Use &amp; Care Note: Seal any stone surfaces before installation to avoid any dirt or stain from getting into the stone. Avoid direct sunlight and extreme changes in temperature. Clean with a soft, dry, lint-free cloth</li>
</ul>",Silkroad Exclusive,,Bathroom Vanity,"43 to 60, Bathroom Vanity, English Chestnut, Silkroad, Single sinc, Traditional",false,Sink Bowl Location,Left,,,,,HYP-0213-BB-UWC-56-L,0.0,shopify,10,deny,manual,77.00,,true,false,'610256801476,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/HYP-0213-BB-UWC-56-L_1.jpg?v=1702748524,1,,false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/HYP-0213-BB-UWC-56-L_1.jpg?v=1702748524,kg,,,true,,,true,,,draft
silkroad-exclusive-55-5-inch-baltic-brown-granite-top-single-sink-bathroom-vanity-hyp-0213-bb-uwc-56,,,,,,,,,Right,,,,,HYP-0213-BB-UWC-56-R,0.0,shopify,10,deny,manual,77.00,,true,false,'610256801483,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/HYP-0213-BB-UWC-56-L_2.jpg?v=1702748524,2,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0553/6471/4702/files/HYP-0213-BB-UWC-56-R_1.jpg?v=1702748524,kg,,,,,,,,,
